,Active.Physicians.per.100.000.Population..2018..AAMC.,Total.Active.Patient.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Patient.Care.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.General.Surgeons.per.100.000.Population..2018..AAMC.,Active.Patient.Care.General.Surgeons.per.100.000.Population..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Female..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.International.Medical.Graduates..IMGs...2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Age.60.or.Older..2018..AAMC.,MD.and.DO.Student.Enrollment.per.100.000.Population..AY.2018.2019..AAMC.,Student.Enrollment.at.Public.MD.and.DO.Schools.per.100.000.Population..AY.2018.2019..AAMC.,Percentage.Change.in.Student.Enrollment.at.MD.and.DO.Schools..2008.2018..AAMC.,Percentage.of.MD.Students.Matriculating.In.State..AY.2018.2019..AAMC.,Total.Residents.Fellows.in.ACGME.Programs.per.100.000.Population.as.of.December.31..2018..AAMC.,Total.Residents.Fellows.in.Primary.Care.ACGME.Programs.per.100.000.Population.as.of.Dec..31..2018..AAMC.,Percentage.of.Residents.in.ACGME.Programs.Who.Are.IMGs.as.of.December.31..2018..AAMC.,Ratio.of.Residents.and.Fellows..GME..to.Medical.Students..UME...AY.2017.2018..AAMC.,Percent.Change.in.Residents.and.Fellows.in.ACGME.Accredited.Programs..2008.2018..AAMC.,Percentage.of.Physicians.Retained.in.State.from.Undergraduate.Medical.Education..UME...2018..AAMC.,All.Specialties..AAMC.,State.Local.Government.hospital.beds.per.1000.people..2019.,Non.profit.hospital.beds.per.1000.people..2019.,For.profit.hospital.beds.per.1000.people..2019.,Total.hospital.beds.per.1000.people..2019.,Total.nurse.practitioners..2019.,Total.physician.assistants..2019.,Total.Hospitals..2019.,Total.Primary.Care.Physicians..2019.,Surgery.specialists..2019.,Emergency.Medicine.specialists..2019.,Total.Specialist.Physicians..2019.,ICU.Beds,Length.of.Life.rank,Quality.of.Life.rank,Health.Behaviors.rank,Clinical.Care.rank,Social...Economic.Factors.rank,Physical.Environment.rank,Adult.smoking.percentage,Adult.obesity.percentage,Excessive.drinking.percentage,Population.per.sq.mile,House.per.sq.mile,Share.of.Tests.with.Positive.COVID.19.Results,Number.of.Tests.with.Results.per.1.000.Population
21,217.1,196.7,77.2,71.2,7.6,6.9,28.5,18.1,34.4,49.1,22.8,136.8,82.1,29.9,11.9,21.9,0.6,18.4,48.4,2.171497570767719,1.4,0.8,0.9,3.1,0.5190398845904941,0.1094546071283047,0.020663393123367128,1.1994997411375565,0.15425939023513338,0.09513344357757483,1.2974974173677523,0.1438124685410225,22.0,15.0,22.0,21.0,10.0,43.0,18.0,37.0,15.0,109.4,50.4,0.07785299999999999,27.8
1365,191.3,174.8,65.9,61.2,7.1,6.7,27.2,15.4,33.7,35.0,21.1,135.1,85.1,26.1,10.9,19.0,0.7,58.2,53.2,1.91325719139346,1.6,1.6,0.8,4.0,0.6984694612408044,0.03582753229578602,0.033148838287196496,1.07683498915678,0.13393470013181955,0.12589861814857337,1.1320830531105157,0.0,14.0,16.0,17.0,33.0,8.0,23.0,19.0,34.0,15.0,43.9,19.0,0.100852,33.6
2269,229.5,205.0,80.1,72.3,7.0,6.2,31.3,15.2,31.2,43.3,30.7,123.6,90.6,29.7,11.0,10.2,0.6,34.2,46.7,2.294592562260382,0.6,1.1,0.7,2.4,0.41718076677728017,0.20632844144463416,0.013571651535165437,1.2578363993685362,0.15813924395115822,0.14319075820741647,1.2690477637810496,0.32217532781339603,40.0,45.0,41.0,44.0,43.0,19.0,20.0,44.0,14.0,67.6,30.6,0.085108,18.1
840,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.1817755516071715,0.9,2.0,0.1,3.0,0.6089707538362139,0.2702664167339687,0.03738738232918753,1.4017099974156033,0.1672926940720401,0.11057793603618156,1.2949341681473103,0.0,61.0,65.0,68.0,64.0,39.0,40.0,16.0,32.0,19.0,11.9,5.8,0.15503,27.2
1890,237.6,217.1,87.0,79.6,10.5,9.7,30.3,26.1,28.5,40.8,40.8,25.0,90.6,19.9,11.7,46.4,0.5,34.8,33.7,2.376075056093528,0.45268662098809886,4.2,0.1,4.3,0.6012548729038734,0.298653952231932,0.051310590901039205,1.4630096687529524,0.19603277042985356,0.08683330767300425,1.1880375277515351,0.28046764289088333,2.0,18.0,32.0,5.0,14.0,36.0,18.0,33.0,22.0,30.6,13.3,0.10913384179970963,64.2
2636,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920461463267,0.3,1.0,1.0,2.3,0.3449255613452169,0.20357576312070005,0.01822182511968012,1.069757013793432,0.12114203808236532,0.11354670753936255,1.181039058686933,0.15880886294618674,4.0,20.0,19.0,4.0,3.0,188.0,13.0,30.0,21.0,378.0,145.6,0.072184,20.3
1955,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.927171372856827,0.3,2.4,0.2,2.8,0.5166200404719271,0.1912837242267409,0.016596172851921803,1.6759568164536782,0.20907755905222103,0.2462050798400746,1.9489381956879002,0.09811376290809193,49.0,17.0,9.0,34.0,35.0,74.0,17.0,34.0,17.0,162.5,109.5,0.113883,19.3
667,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.308470058691731,0.4,1.9,0.4,2.7,0.5159986479322022,0.12627247538970193,0.01972540443744655,1.211916893787415,0.12373208237090083,0.13673291713622718,1.3009800837083156,0.4529094101254559,48.0,66.0,61.0,32.0,52.0,65.0,20.0,32.0,18.0,540.6,231.5,0.16532,22.9
2801,263.2,231.8,90.3,81.7,7.3,6.3,37.7,22.0,31.1,43.2,25.3,46.4,46.5,28.8,11.2,18.4,0.7,15.7,31.4,2.6320531927614153,0.2,1.5,0.5,2.1,0.5257297022710858,0.24678066868630125,0.01127066804429821,1.3565892608939891,0.13700905822165155,0.15661532445229115,1.379717610946152,0.0,94.0,72.0,45.0,18.0,47.0,61.0,17.0,31.0,17.0,1188.8,587.6,0.165721,18.9
2311,240.4,219.1,92.8,84.8,9.2,8.6,31.8,16.0,29.9,31.3,31.3,31.4,85.1,17.1,10.1,25.2,0.6,55.7,41.5,2.40412135172144,0.2,4.3,0.2,4.8,0.536138330399061,0.457927876369327,0.06460863595461658,1.227564084311424,0.13941863556338027,0.06574212089201878,1.0858784790688576,0.0,31.0,26.0,27.0,51.0,23.0,48.0,14.0,30.0,19.0,5.6,3.0,0.144405,29.2
880,227.6,206.5,88.0,80.5,6.8,6.3,33.3,17.1,30.8,30.0,30.0,21.7,76.7,28.6,10.0,19.3,1.0,14.0,37.7,2.2761424074983125,1.1,1.4,0.8,3.3,0.563969493465055,0.28576286147757257,0.04774163189544088,1.4126714533349696,0.15971121464073143,0.10097870344235135,1.3096319601767197,0.18408296005399766,92.0,95.0,104.0,12.0,85.0,100.0,22.0,39.0,19.0,89.3,37.7,0.12959,19.8
748,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.308470058789328,0.4,1.9,0.4,2.7,0.5159986479100718,0.12627247535370503,0.01972540441889011,1.2119168938561924,0.12373208236966213,0.13673291711350863,1.300980083338717,0.38762193940177014,54.0,39.0,49.0,86.0,85.0,9.0,19.0,41.0,17.0,63.1,29.1,0.16532,22.9
875,227.6,206.5,88.0,80.5,6.8,6.3,33.3,17.1,30.8,30.0,30.0,21.7,76.7,28.6,10.0,19.3,1.0,14.0,37.7,2.276142407523511,1.1,1.4,0.8,3.3,0.5639694935562521,0.28576286147683727,0.047741631905259485,1.4126714535005225,0.1597112146638802,0.10097870344827588,1.3096319599442703,1.1842563566701498,21.0,21.0,51.0,7.0,19.0,74.0,16.0,30.0,20.0,31.6,14.3,0.12959,19.8
403,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616013774346,0.3,1.8,0.3,2.4,0.45772246249341986,0.31627053627829443,0.013783957843481314,1.1905537111773996,0.13926550517634675,0.13166056290577294,1.2156500206176521,0.21933672574135812,126.0,124.0,140.0,155.0,106.0,48.0,21.0,38.0,14.0,83.6,33.7,0.128994,25.8
132,207.6,188.2,79.9,75.0,7.0,6.5,27.9,18.2,33.3,34.2,23.7,66.2,93.0,29.6,14.0,30.7,0.8,25.8,57.9,2.0757675052379527,0.3,2.2,0.7,3.2,0.43300457063753367,0.06934709218796768,0.029198775665968273,1.165628395839569,0.12276757946722537,0.10849999580963783,1.2067721251122419,0.0,32.0,59.0,62.0,67.0,65.0,47.0,20.0,46.0,12.0,14.5,8.2,0.056874,24.3
1932,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.9271713746068646,0.3,2.4,0.2,2.8,0.5166200405100506,0.19128372418979897,0.016596172859975385,1.6759568164569945,0.20907755897032682,0.24620507982360182,1.9489381956789282,0.20511418022699301,50.0,33.0,56.0,54.0,45.0,51.0,19.0,38.0,18.0,121.3,51.3,0.113883,19.3
226,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.856960259285597,0.4,1.1,0.4,1.9,0.5082903115647003,0.3945175578469449,0.01562619610719951,1.2676532121562587,0.12009346220119249,0.1666209000562645,1.2797679036392196,0.32820961654176467,24.0,39.0,50.0,39.0,40.0,60.0,16.0,28.0,19.0,378.2,139.7,0.181187,19.3
2558,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920458537727,0.3,1.0,1.0,2.3,0.3449255614614914,0.2035757631452253,0.01822182511417902,1.0697570140397903,0.12114203807919015,0.11354670754557401,1.181039058657437,0.8685412410706154,104.0,184.0,144.0,14.0,121.0,142.0,15.0,35.0,19.0,311.3,128.5,0.072184,20.3
1316,302.7,265.0,104.9,96.0,7.4,6.6,37.2,17.2,27.9,24.2,18.1,29.7,54.3,41.9,13.4,17.5,1.7,7.0,52.0,3.0268148640322923,0.3,2.2,0.4802056555269882,2.5,0.513261116741024,0.3229267859570852,0.02263338952623752,1.5661592691735713,0.17696815593796472,0.1673445099851285,1.672197589759932,0.0,44.0,56.0,7.0,7.0,18.0,66.0,14.0,25.0,21.0,20.1,8.8,0.105847,21.6
2399,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.530720043200379,0.5,1.6,0.8,2.9,0.8490386276482423,0.17607064096342764,0.016986680968161912,1.311076349863889,0.1732641458160729,0.12289494401704343,1.4923168505148539,0.0,63.0,39.0,55.0,63.0,40.0,28.0,22.0,34.0,14.0,38.7,18.4,0.055886,42.9
1812,255.0,223.5,86.2,78.1,7.1,6.2,35.6,15.7,28.6,28.2,11.4,47.4,57.1,35.6,11.9,10.5,1.3,27.2,38.2,2.550266671061595,0.6,1.3,0.1,2.1,0.4542731724789593,0.40852804711363083,0.010786219065198761,1.2904940666271125,0.15302948298064034,0.15996348093699872,1.442560494209682,0.1977717713758323,52.0,74.0,67.0,52.0,23.0,16.0,19.0,40.0,16.0,102.1,47.2,0.075151,20.1
131,207.6,188.2,79.9,75.0,7.0,6.5,27.9,18.2,33.3,34.2,23.7,66.2,93.0,29.6,14.0,30.7,0.8,25.8,57.9,2.075767504674295,0.3,2.2,0.7,3.2,0.43300457071273657,0.06934709213970534,0.029198775633834415,1.165628395781916,0.12276757938822826,0.10849999584922593,1.2067721251215318,0.2991548874429736,23.0,30.0,33.0,25.0,54.0,11.0,21.0,40.0,14.0,38.7,17.1,0.056874,24.3
1700,375.1,304.1,112.9,94.8,10.2,7.4,38.9,37.0,34.8,58.2,15.6,33.4,67.0,88.8,33.1,37.6,1.6,9.0,35.9,3.7507530491931287,0.5,2.2,0.4802056555269882,2.7,0.6453211098386257,0.45506626197293076,0.008494433771473192,2.07714491280583,0.21967833836543468,0.2333410720978657,2.5026853409682457,0.0,47.0,60.0,49.0,58.0,55.0,52.0,17.0,38.0,19.0,61.4,31.4,0.27060100000000004,64.7
1016,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266899302094,0.4,2.4,0.5,3.2,0.6566105735792622,0.2206605403788634,0.0234983333998006,1.2266130039880359,0.1761256037886341,0.1557603814556331,1.4448118145563311,0.0,59.0,66.0,62.0,65.0,79.0,3.0,24.0,34.0,14.0,34.9,16.2,0.061943,24.8
2859,263.4,231.6,100.1,89.4,10.5,9.2,29.7,27.5,33.5,89.2,89.2,13.8,88.9,51.8,23.0,30.2,0.6,44.1,30.4,2.634242831148944,0.4,2.8,0.7,3.8,0.5216432094761969,0.36991259428906,0.031010636670720168,1.595940264829077,0.17997244484979508,0.2037841836688736,1.552193116695942,0.0,19.0,7.0,10.0,18.0,14.0,53.0,20.0,36.0,13.0,269.8,122.9,0.020966,37.2
957,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.309326690119982,0.4,2.4,0.5,3.2,0.6566105736187231,0.220660540401422,0.023498333395052584,1.2266130039994074,0.17612560372537403,0.15576038146200563,1.4448118141756774,0.0,76.0,79.0,93.0,54.0,108.0,46.0,23.0,40.0,15.0,67.7,30.1,0.061943,24.8
1694,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099660029142,0.3,0.7,0.7,1.8,0.48772852136959693,0.2538860796503157,0.019566408450704224,1.4011457326372028,0.12360243346284605,0.18611949441476444,1.381102094706168,0.0,16.0,2.0,14.0,26.0,3.0,9.0,15.0,32.0,18.0,1.2,0.6,0.10913384179970963,52.6
398,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.2866160145479735,0.3,1.8,0.3,2.4,0.4577224624177347,0.316270536196744,0.013783957741600277,1.1905537111188083,0.13926550502251472,0.1316605628680291,1.215650020436439,0.0,74.0,158.0,154.0,89.0,158.0,13.0,24.0,36.0,9.0,16.3,10.8,0.128994,25.8
6,217.1,196.7,77.2,71.2,7.6,6.9,28.5,18.1,34.4,49.1,22.8,136.8,82.1,29.9,11.9,21.9,0.6,18.4,48.4,2.1714975701219514,1.4,0.8,0.9,3.1,0.5190398846544715,0.10945460711382113,0.020663393140243905,1.1994997413617887,0.15425939024390242,0.09513344359756097,1.2974974176829268,0.3556910569105691,64.0,56.0,57.0,56.0,55.0,45.0,22.0,43.0,12.0,27.0,12.8,0.07785299999999999,27.8
2391,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.5307200422805614,0.5,1.6,0.8,2.9,0.8490386276074811,0.17607064096037275,0.01698668095433268,1.3110763500657938,0.17326414584636624,0.12289494402139915,1.4923168503138684,0.0,57.0,66.0,31.0,52.0,54.0,80.0,23.0,33.0,12.0,70.0,32.7,0.055886,42.9
161,207.6,188.2,79.9,75.0,7.0,6.5,27.9,18.2,33.3,34.2,23.7,66.2,93.0,29.6,14.0,30.7,0.8,25.8,57.9,2.0757675048946216,0.3,2.2,0.7,3.2,0.4330045705977197,0.06934709213405506,0.029198775653575954,1.1656283957157665,0.1227675794080387,0.10849999585396754,1.2067721248416445,0.0,53.0,66.0,46.0,43.0,44.0,21.0,21.0,38.0,12.0,28.6,16.2,0.056874,24.3
2609,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.248392045794089,0.3,1.0,1.0,2.3,0.3449255615459565,0.20357576323481652,0.018221825267944136,1.0697570139655734,0.12114203799935043,0.11354670769730431,1.18103905878532,0.0,109.0,37.0,23.0,184.0,17.0,3.0,13.0,28.0,19.0,3.3,1.4,0.072184,20.3
2873,263.4,231.6,100.1,89.4,10.5,9.2,29.7,27.5,33.5,89.2,89.2,13.8,88.9,51.8,23.0,30.2,0.6,44.1,30.4,2.6342428308599426,0.4,2.8,0.7,3.8,0.5216432093497512,0.3699125942899576,0.03101063664978333,1.595940264554956,0.1799724448335864,0.20378418367007659,1.5521931162512328,0.8644862402606759,42.0,32.0,18.0,4.0,36.0,36.0,21.0,38.0,12.0,214.1,102.7,0.020966,37.2
1484,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.731107662302726,0.4,2.2,0.4,3.1,0.5577453313307029,0.10854569660150645,0.019913646610473457,1.535962413468436,0.18199767171807749,0.17824345969332855,1.773457133249641,0.0,3.0,40.0,79.0,16.0,14.0,34.0,20.0,35.0,19.0,26.6,10.9,0.081697,20.2
1428,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.7311076627790136,0.4,2.2,0.4,3.1,0.5577453312032155,0.1085456965936932,0.019913646588612523,1.5359624132052252,0.18199767169841144,0.17824345971028893,1.7734571326958033,0.23709792144155536,55.0,85.0,108.0,14.0,83.0,88.0,22.0,38.0,18.0,218.6,94.2,0.081697,20.2
1655,306.5,271.0,97.7,87.5,7.6,6.7,36.8,38.2,36.6,30.5,29.8,43.2,45.1,37.7,17.4,47.9,1.4,21.3,33.5,3.065043351392396,0.45268662098809886,2.1,0.3,2.4,0.6192947874193218,0.2090133938783996,0.009204671482550606,1.665147522252421,0.16512282625333713,0.17208245587180673,1.7587657653205735,0.22297618975876388,5.0,7.0,5.0,8.0,9.0,11.0,11.0,26.0,16.0,2621.6,954.3,0.320671,49.7
1923,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.9271713751217265,0.3,2.4,0.2,2.8,0.51662004048998,0.19128372423248424,0.01659617285121214,1.675956816411255,0.2090775590436164,0.24620507977551126,1.9489381956332326,0.28189226590128647,63.0,69.0,75.0,67.0,78.0,67.0,22.0,36.0,17.0,76.8,36.8,0.113883,19.3
1941,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.927171372810823,0.3,2.4,0.2,2.8,0.5166200405211457,0.19128372424685797,0.016596172854554208,1.675956816368496,0.20907755905456865,0.24620507979781298,1.9489381957157377,0.5838580689882973,67.0,76.0,82.0,27.0,83.0,85.0,21.0,35.0,20.0,1296.2,594.5,0.113883,19.3
536,192.6,181.6,73.9,68.9,5.8,5.5,26.3,5.5,29.4,9.2,23.496392711045306,44.53799567411594,69.85761183261238,8.0,8.0,11.3,0.7,182.0,40.9897776183638,1.9262253964975096,0.4,1.1,0.4,1.9,0.39219978470931166,0.3522957368771374,0.025652602205696713,0.9217835057035966,0.08493861617204894,0.09747988836099063,0.7952306682503615,0.22952098969450757,32.0,38.0,27.0,7.0,12.0,8.0,14.0,32.0,16.0,74.5,29.8,0.069216,18.5
341,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.651915025404401,0.4,1.3,0.9,2.6,0.5803000800051115,0.28606540334521374,0.01018811629076302,1.2862379440908724,0.1323046622423099,0.13746914513982839,1.3663813290849138,0.30557507840778714,64.0,44.0,32.0,23.0,51.0,48.0,19.0,30.0,17.0,209.1,103.5,0.071292,27.7
440,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014503263,0.3,1.8,0.3,2.4,0.4577224623640319,0.3162705363306744,0.013783957853517041,1.1905537110949964,0.13926550517766498,0.13166056290065267,1.215650020594634,0.0,8.0,8.0,14.0,13.0,6.0,56.0,14.0,36.0,17.0,69.0,28.9,0.128994,25.8
971,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266895424835,0.4,2.4,0.5,3.2,0.6566105735294118,0.22066054035947713,0.023498333333333333,1.2266130039215686,0.1761256037581699,0.15576038137254902,1.4448118142156863,0.0,96.0,100.0,111.0,74.0,102.0,43.0,25.0,40.0,13.0,33.2,16.4,0.061943,24.8
1873,237.6,217.1,87.0,79.6,10.5,9.7,30.3,26.1,28.5,40.8,40.8,25.0,90.6,19.9,11.7,46.4,0.5,34.8,33.7,2.376075055783911,0.45268662098809886,4.2,0.1,4.3,0.6012548728714034,0.29865395214327656,0.05131059091798786,1.463009669211196,0.19603277040516737,0.0868333076923077,1.1880375278919555,0.0,45.0,36.0,45.0,42.0,33.0,17.0,22.0,39.0,26.0,4.2,2.3,0.10913384179970963,64.2
774,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.181775552513029,0.9,2.0,0.1,3.0,0.6089707539086653,0.27026641674763713,0.037387382386714955,1.4017099973500573,0.1672926941082943,0.1105779360480523,1.2949341683596856,0.0,40.0,66.0,72.0,70.0,27.0,15.0,17.0,35.0,19.0,20.9,10.0,0.15503,27.2
423,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.28661601448159,0.3,1.8,0.3,2.4,0.4577224622554306,0.3162705363195193,0.013783957864735788,1.1905537109074102,0.13926550516099215,0.13166056289477737,1.2156500204128795,0.1925743336928054,91.0,35.0,10.0,82.0,43.0,4.0,16.0,26.0,14.0,61.2,41.9,0.128994,25.8
2944,264.9,238.3,94.6,86.4,7.9,7.1,35.0,19.3,29.2,30.4,13.1,14.8,70.4,34.6,12.0,16.3,1.1,17.9,36.5,2.6488036264092263,0.0,2.0,0.1,2.1,0.5230866827134897,0.31650098529221193,0.02287751684592458,1.4617529201762343,0.1556703215627835,0.15291813910846183,1.5819888920564984,0.0,67.0,56.0,39.0,66.0,62.0,35.0,15.0,38.0,23.0,33.8,21.7,0.085163,22.0
1224,287.0,249.7,97.8,87.6,7.9,6.7,35.0,29.2,31.6,52.9,49.9,56.1,71.5,69.0,23.6,26.8,1.4,49.5,43.4,2.8703725471000308,0.1,2.2,0.3,2.5,0.44218063090110077,0.3784545987033895,0.014405884784405864,1.8523566875516684,0.2099857791846147,0.33403645390070924,2.0311297163120567,0.0,9.0,11.0,32.0,40.0,29.0,13.0,17.0,31.0,20.0,23.0,13.6,0.15698099999999998,30.9
286,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.856960258483034,0.4,1.1,0.4,1.9,0.5082903115768462,0.39451755788423154,0.015626196107784433,1.2676532125748503,0.1200934621756487,0.16662090009980038,1.2797679031936129,0.0,15.0,23.0,26.0,53.0,12.0,6.0,14.0,28.0,17.0,4.2,1.9,0.181187,19.3
2710,263.2,231.8,90.3,81.7,7.3,6.3,37.7,22.0,31.1,43.2,25.3,46.4,46.5,28.8,11.2,18.4,0.7,15.7,31.4,2.6320531928872257,0.2,1.5,0.5,2.1,0.5257297022573131,0.24678066870172943,0.01127066802751925,1.3565892611230332,0.13700905820011705,0.15661532448157542,1.3797176109434353,0.3041118213429119,27.0,30.0,41.0,17.0,31.0,72.0,15.0,32.0,18.0,747.1,289.5,0.165721,18.9
2444,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920459695694,0.3,1.0,1.0,2.3,0.34492556145462394,0.2035757631380166,0.018221825078234596,1.0697570139203627,0.12114203809215496,0.11354670756447613,1.181039059026654,0.32372936225315635,96.0,62.0,90.0,102.0,47.0,11.0,14.0,26.0,17.0,1.5,0.9,0.072184,20.3
2372,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.530720043275992,0.5,1.6,0.8,2.9,0.8490386276100833,0.17607064097154604,0.016986680947744234,1.3110763502109706,0.17326414584009522,0.12289494401168452,1.4923168505896356,0.0,64.0,34.0,25.0,51.0,50.0,88.0,21.0,35.0,14.0,34.9,16.7,0.055886,42.9
2317,240.4,219.1,92.8,84.8,9.2,8.6,31.8,16.0,29.9,31.3,31.3,31.4,85.1,17.1,10.1,25.2,0.6,55.7,41.5,2.4041213512691897,0.2,4.3,0.2,4.8,0.5361383304453564,0.45792787642498856,0.06460863596291229,1.227564084359325,0.13941863565891474,0.06574212083903329,1.0858784791001672,0.0,7.0,27.0,46.0,52.0,34.0,59.0,17.0,37.0,18.0,12.5,5.4,0.144405,29.2
1465,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.7311076621958392,0.4,2.2,0.4,3.1,0.5577453311119199,0.10854569660907792,0.019913646599277576,1.5359624134068826,0.1819976717441828,0.1782434596645479,1.7734571329767872,0.11200403214515722,86.0,83.0,93.0,80.0,67.0,77.0,22.0,31.0,17.0,46.5,20.6,0.081697,20.2
794,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.181775552238806,0.9,2.0,0.1,3.0,0.6089707539179104,0.27026641679104474,0.037387382369402984,1.4017099972014926,0.16729269412313433,0.11057793610074627,1.2949341679104478,0.0,10.0,52.0,53.0,71.0,32.0,60.0,15.0,34.0,21.0,18.5,9.7,0.15503,27.2
2892,263.4,231.6,100.1,89.4,10.5,9.2,29.7,27.5,33.5,89.2,89.2,13.8,88.9,51.8,23.0,30.2,0.6,44.1,30.4,2.634242831052927,0.4,2.8,0.7,3.8,0.521643209314696,0.36991259434380447,0.03101063666183989,1.5959402647832381,0.17997244484175062,0.2037841836933716,1.552193116522356,0.0,10.0,20.0,13.0,29.0,28.0,18.0,21.0,35.0,13.0,51.7,23.3,0.020966,37.2
434,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.2866160148039323,0.3,1.8,0.3,2.4,0.4577224623686292,0.3162705363317889,0.013783957848344448,1.1905537111538025,0.1392655051983275,0.13166056288846198,1.2156500203412817,0.0,60.0,99.0,39.0,48.0,93.0,148.0,17.0,33.0,12.0,41.3,22.4,0.128994,25.8
